l_id,r_id
beer_advocate_3706,rate_beer_2081
beer_advocate_3382,rate_beer_1860
beer_advocate_0110,rate_beer_0691
beer_advocate_2739,rate_beer_1406
beer_advocate_0091,rate_beer_2955
beer_advocate_0398,rate_beer_1805
beer_advocate_0900,rate_beer_2934
beer_advocate_2388,rate_beer_1155
beer_advocate_3176,rate_beer_1712
beer_advocate_1806,rate_beer_0708
beer_advocate_2130,rate_beer_0958
beer_advocate_2910,rate_beer_1530
beer_advocate_0789,rate_beer_2843
beer_advocate_3969,rate_beer_2258
beer_advocate_2768,rate_beer_1427
beer_advocate_0173,rate_beer_0663
beer_advocate_3593,rate_beer_2000
beer_advocate_3439,rate_beer_1899
beer_advocate_0061,rate_beer_2710
beer_advocate_2325,rate_beer_1113
beer_advocate_2471,rate_beer_1214
beer_advocate_0119,rate_beer_0208
beer_advocate_3760,rate_beer_2121
beer_advocate_4156,rate_beer_2404
beer_advocate_1383,rate_beer_0347
beer_advocate_3947,rate_beer_2244
beer_advocate_2273,rate_beer_1074
beer_advocate_2006,rate_beer_0870
beer_advocate_2791,rate_beer_0322
beer_advocate_1674,rate_beer_0353
beer_advocate_2570,rate_beer_1295
beer_advocate_0304,rate_beer_2448
beer_advocate_0274,rate_beer_1430
beer_advocate_1370,rate_beer_0333
beer_advocate_2422,rate_beer_1469
beer_advocate_2265,rate_beer_1068
beer_advocate_1466,rate_beer_0419
beer_advocate_4118,rate_beer_2360
beer_advocate_3118,rate_beer_1673
beer_advocate_1129,rate_beer_1977
beer_advocate_1543,rate_beer_0484
beer_advocate_3608,rate_beer_2012
beer_advocate_2613,rate_beer_1322
beer_advocate_4333,rate_beer_2529
beer_advocate_2576,rate_beer_1301
beer_advocate_0117,rate_beer_0188
beer_advocate_3127,rate_beer_1680
beer_advocate_3949,rate_beer_2246
beer_advocate_2745,rate_beer_0239
beer_advocate_4009,rate_beer_2288
beer_advocate_2801,rate_beer_1447
beer_advocate_0294,rate_beer_1586
beer_advocate_1355,rate_beer_0321
beer_advocate_3617,rate_beer_2017
beer_advocate_0094,rate_beer_2976
beer_advocate_2687,rate_beer_1371
beer_advocate_0209,rate_beer_0946
beer_advocate_1120,rate_beer_0120
beer_advocate_0788,rate_beer_0680
beer_advocate_4237,rate_beer_2393
beer_advocate_0735,rate_beer_2795
beer_advocate_0669,rate_beer_2740
beer_advocate_4007,rate_beer_2286
beer_advocate_0585,rate_beer_2677
beer_advocate_0009,rate_beer_0090
beer_advocate_3661,rate_beer_2048
beer_advocate_2329,rate_beer_2290
beer_advocate_2896,rate_beer_1520
beer_advocate_0762,rate_beer_2818
beer_advocate_0252,rate_beer_1281
beer_advocate_0057,rate_beer_2339
beer_advocate_2450,rate_beer_1198
beer_advocate_2198,rate_beer_1014
beer_advocate_4217,rate_beer_2451
beer_advocate_0552,rate_beer_2650
beer_advocate_3269,rate_beer_1785
beer_advocate_2133,rate_beer_2870
beer_advocate_0532,rate_beer_2635
beer_advocate_1399,rate_beer_0361
beer_advocate_1836,rate_beer_2645
beer_advocate_1175,rate_beer_0174
beer_advocate_0750,rate_beer_2810
beer_advocate_0746,rate_beer_2805
beer_advocate_4026,rate_beer_2301
beer_advocate_1074,rate_beer_0082
beer_advocate_1435,rate_beer_0391
beer_advocate_0071,rate_beer_2180
beer_advocate_0126,rate_beer_0263
beer_advocate_1789,rate_beer_0694
beer_advocate_3578,rate_beer_1990
beer_advocate_2857,rate_beer_1638
beer_advocate_1541,rate_beer_0483
beer_advocate_4093,rate_beer_2355
beer_advocate_3954,rate_beer_2250
beer_advocate_1414,rate_beer_0371
beer_advocate_3806,rate_beer_0994
beer_advocate_3291,rate_beer_0031
beer_advocate_0115,rate_beer_1586
beer_advocate_0306,rate_beer_1000
beer_advocate_1452,rate_beer_0406
beer_advocate_0018,rate_beer_0224
beer_advocate_0172,rate_beer_0653
beer_advocate_2201,rate_beer_1017
beer_advocate_1225,rate_beer_0217
beer_advocate_2053,rate_beer_0899
beer_advocate_1286,rate_beer_0268
beer_advocate_0524,rate_beer_2626
beer_advocate_0115,rate_beer_1623
beer_advocate_3227,rate_beer_1753
beer_advocate_1012,rate_beer_0028
beer_advocate_0306,rate_beer_1662
beer_advocate_0285,rate_beer_1519
beer_advocate_2182,rate_beer_1001
beer_advocate_3957,rate_beer_2252
beer_advocate_1142,rate_beer_0141
beer_advocate_3301,rate_beer_1808
beer_advocate_4076,rate_beer_2340
beer_advocate_3175,rate_beer_1711
beer_advocate_1351,rate_beer_1363
beer_advocate_1368,rate_beer_0331
beer_advocate_0544,rate_beer_2645
beer_advocate_1055,rate_beer_0066
beer_advocate_3936,rate_beer_2238
beer_advocate_4260,rate_beer_2483
beer_advocate_0885,rate_beer_2924
beer_advocate_3390,rate_beer_1867
beer_advocate_4032,rate_beer_2306
beer_advocate_0278,rate_beer_1460
beer_advocate_2926,rate_beer_1545
beer_advocate_1229,rate_beer_0220
beer_advocate_0824,rate_beer_2875
beer_advocate_2340,rate_beer_1121
beer_advocate_1517,rate_beer_0461
beer_advocate_0872,rate_beer_2913
beer_advocate_0168,rate_beer_0621
beer_advocate_1770,rate_beer_0675
beer_advocate_2263,rate_beer_1066
beer_advocate_3207,rate_beer_1734
beer_advocate_4122,rate_beer_0230
beer_advocate_2964,rate_beer_1575
beer_advocate_3168,rate_beer_1706
beer_advocate_1199,rate_beer_0195
beer_advocate_0677,rate_beer_2746
beer_advocate_1735,rate_beer_0642
beer_advocate_2260,rate_beer_1063
beer_advocate_2952,rate_beer_1565
beer_advocate_1646,rate_beer_1817
beer_advocate_2715,rate_beer_1389
beer_advocate_0463,rate_beer_0018
beer_advocate_3409,rate_beer_1879
beer_advocate_1183,rate_beer_0183
beer_advocate_1490,rate_beer_0437
beer_advocate_3986,rate_beer_0661
beer_advocate_3674,rate_beer_2058
beer_advocate_0892,rate_beer_2928
beer_advocate_3201,rate_beer_1729
beer_advocate_4335,rate_beer_2532
beer_advocate_0627,rate_beer_2708
beer_advocate_0935,rate_beer_0076
beer_advocate_1535,rate_beer_0477
beer_advocate_0398,rate_beer_2248
beer_advocate_3344,rate_beer_1831
beer_advocate_0382,rate_beer_0411
beer_advocate_1144,rate_beer_1680
beer_advocate_0564,rate_beer_2661
beer_advocate_4294,rate_beer_2500
beer_advocate_3650,rate_beer_2038
beer_advocate_1373,rate_beer_0337
beer_advocate_1611,rate_beer_0542
beer_advocate_2584,rate_beer_1305
beer_advocate_0692,rate_beer_0775
beer_advocate_1834,rate_beer_0732
beer_advocate_0473,rate_beer_2572
beer_advocate_1916,rate_beer_0795
beer_advocate_1597,rate_beer_2941
beer_advocate_3840,rate_beer_2172
beer_advocate_1242,rate_beer_0229
beer_advocate_2729,rate_beer_1398
beer_advocate_1911,rate_beer_0791
beer_advocate_1250,rate_beer_0235
beer_advocate_4027,rate_beer_2302
beer_advocate_0472,rate_beer_2571
beer_advocate_3039,rate_beer_1624
beer_advocate_2019,rate_beer_0880
beer_advocate_0104,rate_beer_0063
beer_advocate_0461,rate_beer_2561
beer_advocate_0238,rate_beer_2352
beer_advocate_1474,rate_beer_0427
beer_advocate_0777,rate_beer_2832
beer_advocate_2507,rate_beer_1244
beer_advocate_0097,rate_beer_0001
beer_advocate_1741,rate_beer_0648
beer_advocate_1632,rate_beer_0526
beer_advocate_1324,rate_beer_0293
beer_advocate_0594,rate_beer_2376
beer_advocate_0694,rate_beer_2762
beer_advocate_1961,rate_beer_0835
beer_advocate_0214,rate_beer_0986
beer_advocate_2445,rate_beer_1193
beer_advocate_2548,rate_beer_1277
beer_advocate_2345,rate_beer_1124
beer_advocate_3226,rate_beer_1752
beer_advocate_0586,rate_beer_2987
beer_advocate_0780,rate_beer_2834
beer_advocate_1076,rate_beer_0084
beer_advocate_0697,rate_beer_2764
beer_advocate_3482,rate_beer_1928
beer_advocate_1345,rate_beer_0311
beer_advocate_4287,rate_beer_2496
beer_advocate_3457,rate_beer_1913
beer_advocate_1416,rate_beer_0174
beer_advocate_0499,rate_beer_2603
beer_advocate_4295,rate_beer_2502
beer_advocate_0079,rate_beer_2858
beer_advocate_3820,rate_beer_2160
beer_advocate_2675,rate_beer_1362
beer_advocate_0052,rate_beer_2641
beer_advocate_3507,rate_beer_1947
beer_advocate_2660,rate_beer_1350
beer_advocate_2551,rate_beer_1279
beer_advocate_2475,rate_beer_1216
beer_advocate_0386,rate_beer_2204
beer_advocate_0291,rate_beer_1566
beer_advocate_1537,rate_beer_0351
beer_advocate_1040,rate_beer_0053
beer_advocate_3122,rate_beer_1676
beer_advocate_4032,rate_beer_2383
beer_advocate_4104,rate_beer_2315
beer_advocate_3391,rate_beer_1868
beer_advocate_1839,rate_beer_0735
beer_advocate_0628,rate_beer_2453
beer_advocate_2184,rate_beer_1003
beer_advocate_4118,rate_beer_0230
beer_advocate_0415,rate_beer_2422
beer_advocate_2157,rate_beer_0336
beer_advocate_0619,rate_beer_2702
beer_advocate_0144,rate_beer_0424
beer_advocate_1030,rate_beer_0043
beer_advocate_3513,rate_beer_1949
beer_advocate_2837,rate_beer_1468
beer_advocate_2211,rate_beer_1024
beer_advocate_2699,rate_beer_1379
beer_advocate_1144,rate_beer_2984
beer_advocate_3632,rate_beer_2234
beer_advocate_0996,rate_beer_0015
beer_advocate_0561,rate_beer_2659
beer_advocate_1004,rate_beer_0020
beer_advocate_1892,rate_beer_0776
beer_advocate_3270,rate_beer_1786
beer_advocate_1071,rate_beer_0079
beer_advocate_0696,rate_beer_2001
beer_advocate_4177,rate_beer_2425
beer_advocate_0762,rate_beer_2668
beer_advocate_1026,rate_beer_0039
beer_advocate_2426,rate_beer_1180
beer_advocate_0829,rate_beer_2748
beer_advocate_0406,rate_beer_1255
beer_advocate_2708,rate_beer_1386
beer_advocate_0517,rate_beer_2620
beer_advocate_0930,rate_beer_2961
beer_advocate_0828,rate_beer_2880
beer_advocate_3622,rate_beer_2020
beer_advocate_3265,rate_beer_1781
beer_advocate_0672,rate_beer_2743
beer_advocate_2890,rate_beer_1516
beer_advocate_1014,rate_beer_0031
beer_advocate_1880,rate_beer_0765
beer_advocate_2297,rate_beer_1089
beer_advocate_2158,rate_beer_0981
beer_advocate_4139,rate_beer_0891
beer_advocate_3392,rate_beer_1869
beer_advocate_0068,rate_beer_2766
beer_advocate_0879,rate_beer_2919
beer_advocate_0847,rate_beer_0153
beer_advocate_1870,rate_beer_0759
beer_advocate_4225,rate_beer_2459
beer_advocate_1691,rate_beer_0607
beer_advocate_2848,rate_beer_1478
beer_advocate_3804,rate_beer_2150
beer_advocate_2447,rate_beer_1195
beer_advocate_1723,rate_beer_0632
beer_advocate_0737,rate_beer_2797
beer_advocate_1413,rate_beer_0370
beer_advocate_1319,rate_beer_0288
beer_advocate_0238,rate_beer_0253
beer_advocate_1356,rate_beer_0322
beer_advocate_4034,rate_beer_2308
beer_advocate_2778,rate_beer_1433
beer_advocate_3751,rate_beer_2116
beer_advocate_0579,rate_beer_2672
beer_advocate_2204,rate_beer_1020
beer_advocate_1117,rate_beer_0118
beer_advocate_1983,rate_beer_0852
beer_advocate_0029,rate_beer_1638
beer_advocate_0690,rate_beer_1803
beer_advocate_2249,rate_beer_1053
beer_advocate_2969,rate_beer_1578
beer_advocate_3353,rate_beer_1836
beer_advocate_1615,rate_beer_0546
beer_advocate_0723,rate_beer_2786
beer_advocate_0528,rate_beer_2630
beer_advocate_1860,rate_beer_0751
beer_advocate_2139,rate_beer_0967
beer_advocate_1484,rate_beer_0434
beer_advocate_0974,rate_beer_2992
beer_advocate_1896,rate_beer_0780
beer_advocate_0197,rate_beer_0861
beer_advocate_1673,rate_beer_0591
beer_advocate_2865,rate_beer_1491
beer_advocate_0796,rate_beer_2849
beer_advocate_1538,rate_beer_0479
beer_advocate_0736,rate_beer_2796
beer_advocate_3302,rate_beer_1809
beer_advocate_1920,rate_beer_0799
beer_advocate_0792,rate_beer_2846
beer_advocate_4218,rate_beer_2452
beer_advocate_3203,rate_beer_1731
beer_advocate_1660,rate_beer_0581
beer_advocate_3522,rate_beer_1954
beer_advocate_1780,rate_beer_0685
beer_advocate_0959,rate_beer_2980
beer_advocate_3504,rate_beer_1945
beer_advocate_0920,rate_beer_2952
beer_advocate_4148,rate_beer_2397
beer_advocate_2239,rate_beer_1045
beer_advocate_3707,rate_beer_2082
beer_advocate_1410,rate_beer_0368
beer_advocate_3977,rate_beer_2264
beer_advocate_3797,rate_beer_2144
beer_advocate_3934,rate_beer_2237
beer_advocate_0254,rate_beer_0600
beer_advocate_1510,rate_beer_0453
beer_advocate_1614,rate_beer_0545
beer_advocate_3137,rate_beer_1685
beer_advocate_1569,rate_beer_0502
beer_advocate_0125,rate_beer_0253
beer_advocate_0073,rate_beer_1402
beer_advocate_1701,rate_beer_0616
beer_advocate_0663,rate_beer_1714
beer_advocate_2398,rate_beer_1720
beer_advocate_2718,rate_beer_1390
beer_advocate_4093,rate_beer_2702
beer_advocate_0845,rate_beer_2893
beer_advocate_0936,rate_beer_0544
beer_advocate_1031,rate_beer_0044
beer_advocate_4089,rate_beer_2352
beer_advocate_0058,rate_beer_1952
beer_advocate_1536,rate_beer_0478
beer_advocate_2522,rate_beer_1253
beer_advocate_3972,rate_beer_2260
beer_advocate_2830,rate_beer_1464
beer_advocate_1190,rate_beer_0186
beer_advocate_0412,rate_beer_2395
beer_advocate_4206,rate_beer_2443
beer_advocate_2693,rate_beer_1376
beer_advocate_1151,rate_beer_0148
beer_advocate_4046,rate_beer_2315
beer_advocate_1516,rate_beer_0460
beer_advocate_1992,rate_beer_0858
beer_advocate_1712,rate_beer_0624
beer_advocate_2491,rate_beer_1230
beer_advocate_2604,rate_beer_1317
beer_advocate_3669,rate_beer_2053
beer_advocate_1145,rate_beer_0144
beer_advocate_0351,rate_beer_1967
beer_advocate_3788,rate_beer_2137
beer_advocate_1699,rate_beer_0615
beer_advocate_4240,rate_beer_2467
beer_advocate_1902,rate_beer_0783
beer_advocate_2143,rate_beer_0970
beer_advocate_3046,rate_beer_2895
beer_advocate_0131,rate_beer_2813
beer_advocate_3647,rate_beer_2035
beer_advocate_4042,rate_beer_1973
beer_advocate_3591,rate_beer_1999
beer_advocate_0763,rate_beer_2819
beer_advocate_2617,rate_beer_1325
beer_advocate_1194,rate_beer_1577
beer_advocate_2634,rate_beer_1142
beer_advocate_0022,rate_beer_1142
beer_advocate_2350,rate_beer_1129
beer_advocate_2981,rate_beer_1584
beer_advocate_2245,rate_beer_1050
beer_advocate_0324,rate_beer_1791
beer_advocate_0164,rate_beer_0900
beer_advocate_3705,rate_beer_2080
beer_advocate_1465,rate_beer_0418
beer_advocate_3484,rate_beer_2660
beer_advocate_2457,rate_beer_1202
beer_advocate_2791,rate_beer_1440
beer_advocate_0344,rate_beer_1923
beer_advocate_1304,rate_beer_0282
beer_advocate_2042,rate_beer_0985
beer_advocate_1037,rate_beer_0050
beer_advocate_3979,rate_beer_2050
beer_advocate_1341,rate_beer_0307
beer_advocate_3468,rate_beer_1921
beer_advocate_0207,rate_beer_0074
beer_advocate_0918,rate_beer_2950
beer_advocate_2370,rate_beer_0034
beer_advocate_1181,rate_beer_0179
beer_advocate_2909,rate_beer_1529
beer_advocate_1450,rate_beer_0403
beer_advocate_1625,rate_beer_0551
beer_advocate_1769,rate_beer_0674
beer_advocate_2140,rate_beer_0968
beer_advocate_1935,rate_beer_0812
beer_advocate_2076,rate_beer_0916
beer_advocate_3086,rate_beer_0858
beer_advocate_2689,rate_beer_1373
beer_advocate_2853,rate_beer_0657
beer_advocate_2992,rate_beer_1590
beer_advocate_1505,rate_beer_0450
beer_advocate_0424,rate_beer_2485
beer_advocate_1350,rate_beer_0316
beer_advocate_2993,rate_beer_1591
beer_advocate_3695,rate_beer_2072
beer_advocate_0686,rate_beer_2755
beer_advocate_2418,rate_beer_1176
beer_advocate_1823,rate_beer_0723
beer_advocate_3607,rate_beer_2011
beer_advocate_0781,rate_beer_2835
beer_advocate_1848,rate_beer_0741
beer_advocate_3548,rate_beer_1970
beer_advocate_0482,rate_beer_2579
beer_advocate_0001,rate_beer_2967
beer_advocate_3799,rate_beer_2145
beer_advocate_0031,rate_beer_1837
beer_advocate_1280,rate_beer_0262
beer_advocate_1820,rate_beer_0243
beer_advocate_0434,rate_beer_2537
beer_advocate_3594,rate_beer_2001
beer_advocate_2875,rate_beer_1501
beer_advocate_0655,rate_beer_2728
beer_advocate_0817,rate_beer_1163
beer_advocate_3484,rate_beer_1930
beer_advocate_0005,rate_beer_2757
beer_advocate_1698,rate_beer_0614
beer_advocate_2349,rate_beer_1127
beer_advocate_3378,rate_beer_1857
beer_advocate_2936,rate_beer_1553
beer_advocate_2472,rate_beer_1215
beer_advocate_2841,rate_beer_1471
beer_advocate_1779,rate_beer_0684
beer_advocate_1252,rate_beer_0237
beer_advocate_0319,rate_beer_1754
beer_advocate_0426,rate_beer_2501
beer_advocate_0323,rate_beer_1783
beer_advocate_2175,rate_beer_0996
beer_advocate_0984,rate_beer_0003
beer_advocate_2786,rate_beer_1437
beer_advocate_1702,rate_beer_0617
beer_advocate_3827,rate_beer_2164
beer_advocate_1556,rate_beer_0491
beer_advocate_4153,rate_beer_2401
beer_advocate_2162,rate_beer_0984
beer_advocate_1028,rate_beer_0041
beer_advocate_0045,rate_beer_2333
beer_advocate_3524,rate_beer_1957
beer_advocate_0490,rate_beer_2586
beer_advocate_4072,rate_beer_2337
beer_advocate_4194,rate_beer_2359
beer_advocate_3341,rate_beer_1829
beer_advocate_1486,rate_beer_0436
beer_advocate_0786,rate_beer_2839
beer_advocate_0210,rate_beer_0954
beer_advocate_2571,rate_beer_1296
beer_advocate_0175,rate_beer_0681
beer_advocate_1790,rate_beer_0695
beer_advocate_3927,rate_beer_2231
beer_advocate_3612,rate_beer_1981
beer_advocate_0071,rate_beer_2408
beer_advocate_1094,rate_beer_0098
beer_advocate_1574,rate_beer_0507
beer_advocate_0427,rate_beer_1484
beer_advocate_1776,rate_beer_0679
beer_advocate_1288,rate_beer_0270
beer_advocate_2203,rate_beer_1019
beer_advocate_1893,rate_beer_0777
beer_advocate_0427,rate_beer_0919
beer_advocate_1048,rate_beer_0060
beer_advocate_3616,rate_beer_2016
beer_advocate_0925,rate_beer_2956
beer_advocate_2219,rate_beer_1028
beer_advocate_0480,rate_beer_2576
beer_advocate_1125,rate_beer_0125
beer_advocate_2034,rate_beer_0889
beer_advocate_0045,rate_beer_2277
beer_advocate_0257,rate_beer_1319
beer_advocate_1173,rate_beer_0172
beer_advocate_3283,rate_beer_1795
beer_advocate_3404,rate_beer_1876
beer_advocate_0588,rate_beer_2680
beer_advocate_0718,rate_beer_2781
beer_advocate_1978,rate_beer_0847
beer_advocate_2929,rate_beer_1548
beer_advocate_0475,rate_beer_2573
beer_advocate_0486,rate_beer_2582
beer_advocate_0467,rate_beer_2565
beer_advocate_1522,rate_beer_0467
beer_advocate_3987,rate_beer_2270
beer_advocate_2062,rate_beer_0905
beer_advocate_3419,rate_beer_1884
beer_advocate_1812,rate_beer_0713
beer_advocate_4204,rate_beer_2425
beer_advocate_3517,rate_beer_1951
beer_advocate_1344,rate_beer_0310
beer_advocate_3358,rate_beer_1840
beer_advocate_0404,rate_beer_2334
beer_advocate_2462,rate_beer_1205
beer_advocate_0084,rate_beer_2569
beer_advocate_3106,rate_beer_1667
beer_advocate_0256,rate_beer_1313
beer_advocate_0002,rate_beer_1572
beer_advocate_2390,rate_beer_1157
beer_advocate_4112,rate_beer_2368
beer_advocate_3651,rate_beer_2040
beer_advocate_1749,rate_beer_0654
beer_advocate_2086,rate_beer_2818
beer_advocate_0449,rate_beer_2550
beer_advocate_0692,rate_beer_1567
beer_advocate_1726,rate_beer_0634
beer_advocate_2422,rate_beer_1178
beer_advocate_1121,rate_beer_0121
beer_advocate_3723,rate_beer_2095
beer_advocate_0190,rate_beer_0805
beer_advocate_2844,rate_beer_1474
beer_advocate_1787,rate_beer_0692
beer_advocate_0052,rate_beer_2401
beer_advocate_3653,rate_beer_2041
beer_advocate_0592,rate_beer_2685
beer_advocate_2051,rate_beer_0898
beer_advocate_1588,rate_beer_0517
beer_advocate_0586,rate_beer_2678
beer_advocate_3952,rate_beer_2249
beer_advocate_1439,rate_beer_1197
beer_advocate_3355,rate_beer_1838
beer_advocate_0573,rate_beer_2669
beer_advocate_1377,rate_beer_0341
beer_advocate_1992,rate_beer_1148
beer_advocate_4128,rate_beer_2290
beer_advocate_2719,rate_beer_1391
beer_advocate_4161,rate_beer_2409
beer_advocate_1781,rate_beer_0686
beer_advocate_2586,rate_beer_1307
beer_advocate_2949,rate_beer_1563
beer_advocate_1139,rate_beer_0137
beer_advocate_0916,rate_beer_2948
beer_advocate_1080,rate_beer_0088
beer_advocate_1957,rate_beer_0831
beer_advocate_2788,rate_beer_1438
beer_advocate_0043,rate_beer_2552
beer_advocate_0361,rate_beer_2029
beer_advocate_0606,rate_beer_2692
beer_advocate_0378,rate_beer_2156
beer_advocate_3596,rate_beer_2002
beer_advocate_0932,rate_beer_0701
beer_advocate_1351,rate_beer_0318
beer_advocate_0616,rate_beer_2699
beer_advocate_1179,rate_beer_0177
beer_advocate_3171,rate_beer_1708
beer_advocate_3065,rate_beer_1642
beer_advocate_2437,rate_beer_1188
beer_advocate_0088,rate_beer_2929
beer_advocate_0807,rate_beer_2860
beer_advocate_3741,rate_beer_2109
beer_advocate_2767,rate_beer_1426
beer_advocate_4216,rate_beer_2381
beer_advocate_3604,rate_beer_2009
beer_advocate_0495,rate_beer_2599
beer_advocate_1952,rate_beer_0825
beer_advocate_4006,rate_beer_2757
beer_advocate_3498,rate_beer_1940
beer_advocate_1704,rate_beer_0618
beer_advocate_2880,rate_beer_1505
beer_advocate_4122,rate_beer_2736
beer_advocate_0960,rate_beer_2981
beer_advocate_2592,rate_beer_2813
beer_advocate_3009,rate_beer_1598
beer_advocate_3753,rate_beer_2117
beer_advocate_0053,rate_beer_2649
beer_advocate_4092,rate_beer_2354
beer_advocate_3162,rate_beer_1704
beer_advocate_3069,rate_beer_1644
beer_advocate_1951,rate_beer_0824
beer_advocate_4008,rate_beer_2312
beer_advocate_3204,rate_beer_1732
beer_advocate_1075,rate_beer_0083
beer_advocate_4135,rate_beer_2386
beer_advocate_0944,rate_beer_0881
beer_advocate_0246,rate_beer_1227
beer_advocate_3715,rate_beer_2088
beer_advocate_1795,rate_beer_0699
beer_advocate_1656,rate_beer_0576
beer_advocate_0862,rate_beer_2906
beer_advocate_0506,rate_beer_2609
beer_advocate_1427,rate_beer_0384
beer_advocate_1231,rate_beer_0222
beer_advocate_0024,rate_beer_1863
beer_advocate_3906,rate_beer_2216
beer_advocate_2165,rate_beer_0988
beer_advocate_1053,rate_beer_0064
beer_advocate_0936,rate_beer_1208
beer_advocate_2968,rate_beer_1577
beer_advocate_4132,rate_beer_2306
beer_advocate_4063,rate_beer_2331
beer_advocate_3146,rate_beer_1695
beer_advocate_0536,rate_beer_2639
beer_advocate_4314,rate_beer_1509
beer_advocate_3031,rate_beer_0322
beer_advocate_0202,rate_beer_1888
beer_advocate_0289,rate_beer_1550
beer_advocate_0511,rate_beer_2615
beer_advocate_3017,rate_beer_1605
beer_advocate_2119,rate_beer_2477
beer_advocate_4304,rate_beer_2511
beer_advocate_2961,rate_beer_1286
beer_advocate_1343,rate_beer_0309
beer_advocate_0429,rate_beer_2525
beer_advocate_2692,rate_beer_1375
beer_advocate_0849,rate_beer_2895
beer_advocate_0321,rate_beer_1767
beer_advocate_1914,rate_beer_0793
beer_advocate_1579,rate_beer_0511
beer_advocate_4042,rate_beer_1952
beer_advocate_2732,rate_beer_1400
beer_advocate_1275,rate_beer_0257
beer_advocate_1066,rate_beer_0076
beer_advocate_3553,rate_beer_1975
beer_advocate_0994,rate_beer_2404
beer_advocate_1667,rate_beer_0585
beer_advocate_0143,rate_beer_0413
beer_advocate_2823,rate_beer_0820
beer_advocate_3002,rate_beer_2304
beer_advocate_2872,rate_beer_1498
beer_advocate_3445,rate_beer_1902
beer_advocate_4199,rate_beer_2440
beer_advocate_2544,rate_beer_1272
beer_advocate_2958,rate_beer_1570
beer_advocate_0685,rate_beer_2754
beer_advocate_0184,rate_beer_2400
beer_advocate_1881,rate_beer_0766
beer_advocate_2159,rate_beer_0982
beer_advocate_4096,rate_beer_2356
beer_advocate_2112,rate_beer_0944
beer_advocate_0895,rate_beer_2930
beer_advocate_0817,rate_beer_0532
beer_advocate_2536,rate_beer_1264
beer_advocate_4241,rate_beer_2468
beer_advocate_2725,rate_beer_1394
beer_advocate_0436,rate_beer_2539
beer_advocate_0882,rate_beer_2922
beer_advocate_0754,rate_beer_2812
beer_advocate_2306,rate_beer_1096
beer_advocate_0443,rate_beer_2545
beer_advocate_2289,rate_beer_1085
beer_advocate_3380,rate_beer_2304
beer_advocate_0219,rate_beer_1030
beer_advocate_4282,rate_beer_2494
beer_advocate_4042,rate_beer_2313
beer_advocate_0310,rate_beer_1687
beer_advocate_1381,rate_beer_0346
beer_advocate_0491,rate_beer_0438
beer_advocate_1327,rate_beer_0296
beer_advocate_2027,rate_beer_0885
beer_advocate_0956,rate_beer_2978
beer_advocate_4091,rate_beer_2335
beer_advocate_3190,rate_beer_1721
beer_advocate_2700,rate_beer_1380
beer_advocate_0770,rate_beer_2824
beer_advocate_2485,rate_beer_1225
beer_advocate_2603,rate_beer_1363
beer_advocate_2163,rate_beer_0893
beer_advocate_4075,rate_beer_2683
beer_advocate_4219,rate_beer_2453
beer_advocate_0062,rate_beer_2717
beer_advocate_3675,rate_beer_2059
beer_advocate_0946,rate_beer_2971
