l_id,r_id
beer_advocate_2830,rate_beer_1464
beer_advocate_4206,rate_beer_2443
beer_advocate_2693,rate_beer_1376
beer_advocate_1151,rate_beer_0148
beer_advocate_4046,rate_beer_2315
beer_advocate_1516,rate_beer_0460
beer_advocate_1992,rate_beer_0858
beer_advocate_2491,rate_beer_1230
beer_advocate_2604,rate_beer_1317
beer_advocate_0351,rate_beer_1967
beer_advocate_3788,rate_beer_2137
beer_advocate_1902,rate_beer_0783
beer_advocate_3046,rate_beer_2895
beer_advocate_0131,rate_beer_2813
beer_advocate_3647,rate_beer_2035
beer_advocate_0763,rate_beer_2819
beer_advocate_2617,rate_beer_1325
beer_advocate_1194,rate_beer_1577
beer_advocate_2981,rate_beer_1584
beer_advocate_0140,rate_beer_0387
beer_advocate_2245,rate_beer_1050
beer_advocate_0324,rate_beer_1791
beer_advocate_0164,rate_beer_0900
beer_advocate_3705,rate_beer_2080
beer_advocate_2791,rate_beer_1440
beer_advocate_0344,rate_beer_1923
beer_advocate_1304,rate_beer_0282
beer_advocate_1037,rate_beer_0050
beer_advocate_3979,rate_beer_2050
beer_advocate_3468,rate_beer_1921
beer_advocate_0207,rate_beer_0074
beer_advocate_0918,rate_beer_2950
beer_advocate_1181,rate_beer_0179
beer_advocate_2909,rate_beer_1529
beer_advocate_1450,rate_beer_0403
beer_advocate_1625,rate_beer_0551
beer_advocate_2140,rate_beer_0968
beer_advocate_1935,rate_beer_0812
beer_advocate_2076,rate_beer_0916
beer_advocate_2689,rate_beer_1373
beer_advocate_2853,rate_beer_0657
beer_advocate_1505,rate_beer_0450
beer_advocate_0977,rate_beer_1601
beer_advocate_0424,rate_beer_2485
beer_advocate_1350,rate_beer_0316
beer_advocate_2993,rate_beer_1591
beer_advocate_3695,rate_beer_2072
beer_advocate_0686,rate_beer_2755
beer_advocate_2418,rate_beer_1176
beer_advocate_1823,rate_beer_0723
beer_advocate_3607,rate_beer_2011
beer_advocate_1815,rate_beer_0716
beer_advocate_1848,rate_beer_0741
beer_advocate_3548,rate_beer_1970
beer_advocate_0482,rate_beer_2579
beer_advocate_3799,rate_beer_2145
beer_advocate_1280,rate_beer_0262
beer_advocate_1820,rate_beer_0243
beer_advocate_3594,rate_beer_2001
beer_advocate_2875,rate_beer_1501
beer_advocate_0817,rate_beer_1163
beer_advocate_0005,rate_beer_2757
beer_advocate_1698,rate_beer_0614
beer_advocate_2349,rate_beer_1127
beer_advocate_3378,rate_beer_1857
beer_advocate_2472,rate_beer_1215
beer_advocate_1779,rate_beer_0684
beer_advocate_0319,rate_beer_1754
beer_advocate_0426,rate_beer_2501
beer_advocate_0323,rate_beer_1783
beer_advocate_0984,rate_beer_0003
beer_advocate_2786,rate_beer_1437
beer_advocate_1556,rate_beer_0491
beer_advocate_4153,rate_beer_2401
beer_advocate_2162,rate_beer_0984
beer_advocate_1028,rate_beer_0041
beer_advocate_0045,rate_beer_2333
beer_advocate_3681,rate_beer_2063
beer_advocate_0053,rate_beer_2213
beer_advocate_0214,rate_beer_2568
beer_advocate_3524,rate_beer_1957
beer_advocate_0490,rate_beer_2586
beer_advocate_4072,rate_beer_2337
beer_advocate_2368,rate_beer_2085
beer_advocate_3341,rate_beer_1829
beer_advocate_1486,rate_beer_0436
beer_advocate_0210,rate_beer_0954
beer_advocate_2571,rate_beer_1296
beer_advocate_1790,rate_beer_0695
beer_advocate_3927,rate_beer_2231
beer_advocate_3612,rate_beer_1981
beer_advocate_0071,rate_beer_2408
beer_advocate_1574,rate_beer_0507
beer_advocate_0427,rate_beer_1484
beer_advocate_1385,rate_beer_2761
beer_advocate_1776,rate_beer_0679
beer_advocate_1288,rate_beer_0270
beer_advocate_2203,rate_beer_1019
beer_advocate_1893,rate_beer_0777
beer_advocate_0427,rate_beer_0919
beer_advocate_3616,rate_beer_2016
beer_advocate_0925,rate_beer_2956
beer_advocate_2219,rate_beer_1028
beer_advocate_0480,rate_beer_2576
beer_advocate_1125,rate_beer_0125
beer_advocate_2034,rate_beer_0889
beer_advocate_0257,rate_beer_1319
beer_advocate_1173,rate_beer_0172
beer_advocate_3283,rate_beer_1795
beer_advocate_3404,rate_beer_1876
beer_advocate_0588,rate_beer_2680
beer_advocate_0718,rate_beer_2781
beer_advocate_1978,rate_beer_0847
beer_advocate_2929,rate_beer_1548
beer_advocate_0486,rate_beer_2582
beer_advocate_0467,rate_beer_2565
beer_advocate_1522,rate_beer_0467
beer_advocate_3987,rate_beer_2270
beer_advocate_2062,rate_beer_0905
beer_advocate_3419,rate_beer_1884
beer_advocate_1812,rate_beer_0713
beer_advocate_4204,rate_beer_2425
beer_advocate_4084,rate_beer_2348
beer_advocate_3517,rate_beer_1951
beer_advocate_3358,rate_beer_1840
beer_advocate_2462,rate_beer_1205
beer_advocate_3106,rate_beer_1667
beer_advocate_0256,rate_beer_1313
beer_advocate_0002,rate_beer_1572
beer_advocate_2390,rate_beer_1157
beer_advocate_4112,rate_beer_2368
beer_advocate_3651,rate_beer_2040
beer_advocate_0449,rate_beer_2550
beer_advocate_0692,rate_beer_1567
beer_advocate_1726,rate_beer_0634
beer_advocate_2422,rate_beer_1178
beer_advocate_1121,rate_beer_0121
beer_advocate_3723,rate_beer_2095
beer_advocate_0190,rate_beer_0805
beer_advocate_1787,rate_beer_0692
beer_advocate_0052,rate_beer_2401
beer_advocate_3653,rate_beer_2041
beer_advocate_0592,rate_beer_2685
beer_advocate_2051,rate_beer_0898
beer_advocate_1588,rate_beer_0517
beer_advocate_0586,rate_beer_2678
beer_advocate_3952,rate_beer_2249
beer_advocate_1439,rate_beer_1197
beer_advocate_3355,rate_beer_1838
beer_advocate_2719,rate_beer_1391
beer_advocate_4161,rate_beer_2409
beer_advocate_1781,rate_beer_0686
beer_advocate_2586,rate_beer_1307
beer_advocate_2949,rate_beer_1563
beer_advocate_1139,rate_beer_0137
beer_advocate_1080,rate_beer_0088
beer_advocate_1957,rate_beer_0831
beer_advocate_0361,rate_beer_2029
beer_advocate_0378,rate_beer_2156
beer_advocate_3596,rate_beer_2002
beer_advocate_1351,rate_beer_0318
beer_advocate_0616,rate_beer_2699
beer_advocate_1179,rate_beer_0177
beer_advocate_3171,rate_beer_1708
beer_advocate_3065,rate_beer_1642
beer_advocate_2437,rate_beer_1188
beer_advocate_0088,rate_beer_2929
beer_advocate_0807,rate_beer_2860
beer_advocate_3741,rate_beer_2109
beer_advocate_2767,rate_beer_1426
beer_advocate_3604,rate_beer_2009
beer_advocate_0495,rate_beer_2599
beer_advocate_3498,rate_beer_1940
beer_advocate_1704,rate_beer_0618
beer_advocate_0960,rate_beer_2981
beer_advocate_2592,rate_beer_2813
beer_advocate_3753,rate_beer_2117
beer_advocate_4092,rate_beer_2354
beer_advocate_3162,rate_beer_1704
beer_advocate_1951,rate_beer_0824
beer_advocate_4008,rate_beer_2312
beer_advocate_3204,rate_beer_1732
beer_advocate_1075,rate_beer_0083
beer_advocate_4135,rate_beer_2386
beer_advocate_0944,rate_beer_0881
beer_advocate_0246,rate_beer_1227
beer_advocate_3715,rate_beer_2088
beer_advocate_1795,rate_beer_0699
beer_advocate_1231,rate_beer_0222
beer_advocate_0024,rate_beer_1863
beer_advocate_3906,rate_beer_2216
beer_advocate_2165,rate_beer_0988
beer_advocate_1053,rate_beer_0064
beer_advocate_0936,rate_beer_1208
beer_advocate_2968,rate_beer_1577
beer_advocate_4132,rate_beer_2306
beer_advocate_4063,rate_beer_2331
beer_advocate_3146,rate_beer_1695
beer_advocate_0536,rate_beer_2639
beer_advocate_3031,rate_beer_0322
beer_advocate_0289,rate_beer_1550
beer_advocate_0511,rate_beer_2615
beer_advocate_2119,rate_beer_2477
beer_advocate_1760,rate_beer_0666
beer_advocate_2961,rate_beer_1286
beer_advocate_1343,rate_beer_0309
beer_advocate_0429,rate_beer_2525
beer_advocate_2692,rate_beer_1375
beer_advocate_0849,rate_beer_2895
beer_advocate_0321,rate_beer_1767
beer_advocate_1914,rate_beer_0793
beer_advocate_2732,rate_beer_1400
beer_advocate_1275,rate_beer_0257
beer_advocate_1066,rate_beer_0076
beer_advocate_3553,rate_beer_1975
beer_advocate_0994,rate_beer_2404
beer_advocate_1667,rate_beer_0585
beer_advocate_0143,rate_beer_0413
beer_advocate_2823,rate_beer_0820
beer_advocate_3002,rate_beer_2304
beer_advocate_3445,rate_beer_1902
beer_advocate_4199,rate_beer_2440
beer_advocate_2544,rate_beer_1272
beer_advocate_2958,rate_beer_1570
beer_advocate_0685,rate_beer_2754
beer_advocate_0251,rate_beer_1274
beer_advocate_2159,rate_beer_0982
beer_advocate_2112,rate_beer_0944
beer_advocate_0895,rate_beer_2930
beer_advocate_2536,rate_beer_1264
beer_advocate_3735,rate_beer_2104
beer_advocate_2725,rate_beer_1394
beer_advocate_0754,rate_beer_2812
beer_advocate_2306,rate_beer_1096
beer_advocate_2289,rate_beer_1085
beer_advocate_3380,rate_beer_2304
beer_advocate_0219,rate_beer_1030
beer_advocate_4282,rate_beer_2494
beer_advocate_1864,rate_beer_0754
beer_advocate_4042,rate_beer_2313
beer_advocate_1898,rate_beer_2085
beer_advocate_1381,rate_beer_0346
beer_advocate_1327,rate_beer_0296
beer_advocate_2027,rate_beer_0885
beer_advocate_0956,rate_beer_2978
beer_advocate_4091,rate_beer_2335
beer_advocate_3190,rate_beer_1721
beer_advocate_2700,rate_beer_1380
beer_advocate_0770,rate_beer_2824
beer_advocate_2485,rate_beer_1225
beer_advocate_2163,rate_beer_0893
beer_advocate_4075,rate_beer_2683
beer_advocate_4219,rate_beer_2453
beer_advocate_3675,rate_beer_2059
beer_advocate_0946,rate_beer_2971
