_id,name,color,fuel,year,km,city,owner,price
bikewale_2645,Honda Dio Deluxe,black,Petrol,2010,36000,Mumbai,First,30000
bikewale_2646,Bajaj Pulsar 135 LS Standard,black,Petrol,2012,12000,Mumbai,First,50000
bikewale_2647,Royal Enfield Classic 350 Standard,silver,Petrol,2011,23000,Delhi,First,80000
bikewale_2648,TVS Apache RTR 180 ABS ABS,white,Petrol,2012,12800,Bangalore,First,70000
bikewale_2649,Hero Karizma R,yellow,Petrol,2008,11355,Delhi,First,35000
bikewale_2650,Royal Enfield Thunderbird 350 Standard,black,Petrol,2006,27000,Mumbai,First,70000
bikewale_2651,Bajaj Discover 100 5 Speed Self,black,Petrol,2011,31000,Delhi,First,33000
bikewale_2652,Yamaha FZ S Standard,black,Petrol,2011,20000,Delhi,First,45000
bikewale_2653,Honda CBR250R Sports Red-STD,black,Petrol,2012,4000,Mumbai,First,130000
bikewale_2654,Bajaj Pulsar 135 LS Standard,red,Petrol,2012,20000,Mumbai,First,37000
bikewale_2655,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2009,27000,Bangalore,First,44000
bikewale_2656,Honda CBF Stunner Kick,red,Petrol,2009,50000,Mumbai,First,25000
bikewale_2657,Hero Karizma R,red,Petrol,2007,40000,Delhi,First,40000
bikewale_2658,Bajaj Xcd 135 Disc,black,Petrol,2009,17000,Mumbai,First,30000
bikewale_2659,Bajaj Pulsar 135 LS Standard,black,Petrol,2012,4400,Bangalore,First,52000
bikewale_2660,Bajaj Xcd 125 Self,black,Petrol,2009,19000,Mumbai,First,18000
bikewale_2661,Bajaj Xcd 125 Self,black,Petrol,2009,24000,Mumbai,First,24000
bikewale_2662,Harley Davidson Sportster XL883 L Standard,black,Petrol,2011,1500,Mumbai,First,550000
bikewale_2663,Bajaj Discover 100 5 Speed,red,Petrol,2011,33900,Bangalore,First,38000
bikewale_2664,Bajaj Discover 150 Standard,black,Petrol,2011,24850,Delhi,First,42000
bikewale_2665,Hero Maestro Deluxe,white,Petrol,2012,10025,Delhi,First,39000
bikewale_2666,Honda CB Twister Disc/Electric start,red,Petrol,2012,10500,Delhi,First,45000
bikewale_2667,Suzuki Access 125,white,Petrol,2012,6050,Mumbai,Second,45000
bikewale_2668,Honda CBF Stunner Self,black,Petrol,2009,70000,Delhi,First,30000
bikewale_2669,TVS Apache RTR 160 Rear Disc Brake,red,Petrol,2009,57000,Delhi,First,33000
bikewale_2670,Hero Karizma R,yellow,Petrol,2007,28000,Delhi,First,28000
bikewale_2671,Bajaj Avenger 220 DTS- i,black,Petrol,2014,2000,Delhi,First,75000
bikewale_2672,Yamaha FZ1 Standard,red,Petrol,2010,14000,Mumbai,First,45000
bikewale_2673,Bajaj Pulsar 220F Standard,black,Petrol,2012,17000,Bangalore,First,85000
bikewale_2674,Bajaj Avenger 200,blue,Petrol,2007,30000,Mumbai,First,35000
bikewale_2675,Bajaj Discover 100 5 Speed,black,Petrol,2011,23000,Delhi,First,35000
bikewale_2676,TVS Centra Standard,green,Petrol,2004,33000,Bangalore,First,22000
bikewale_2677,Hero Karizma ZMR Standard,black,Petrol,2013,4000,Mumbai,First,85000
bikewale_2678,Yamaha FZ16 Standard,black,Petrol,2010,13000,Delhi,First,45000
bikewale_2679,Honda Activa Deluxe,red,Petrol,2009,23500,Mumbai,First,36500
bikewale_2680,Honda CB Twister Disc/Electric start,red,Petrol,2012,4200,Mumbai,First,40000
bikewale_2681,Honda Activa Standard,silver,Petrol,2008,42000,Bangalore,First,32000
bikewale_2682,Mahindra Duro Standard,black,Petrol,2011,9600,Bangalore,First,30000
bikewale_2683,Hero CBZ X-Treme ES,black,Petrol,2009,14500,Mumbai,First,47000
bikewale_2684,Royal Enfield Bullet Electra Twinspark Disc/Electric start,silver,Petrol,2010,13000,Delhi,Second,105000
bikewale_2685,Bajaj Avenger 220 DTS- i,black,Petrol,2010,18000,Bangalore,Second,63000
bikewale_2686,Royal Enfield Thunderbird 350 Disc Self,flicker,Petrol,2013,9500,Mumbai,First,130000
bikewale_2687,Royal Enfield Thunderbird 350 Disc Self,black,Petrol,2013,8000,Delhi,First,100000
bikewale_2688,Hero Hunk Rear Disc Brake,black,Petrol,2011,16000,Bangalore,First,50000
bikewale_2689,Hero CD Deluxe Spoke,black,Petrol,2008,15000,Bangalore,First,16000
bikewale_2690,Hero Splendor PRO Self Alloy,black,Petrol,2014,10000,Mumbai,First,38000
bikewale_2691,TVS Apache RTR 160 Rear Disc Brake,yellow,Petrol,2008,24000,Bangalore,First,45000
bikewale_2692,Honda Dio Old Dio,PURPLE,Petrol,2010,24000,Bangalore,First,28000
bikewale_2693,Bajaj Caliber 115,black,Petrol,1997,40000,Mumbai,First,8000
bikewale_2694,TVS Apache RTR 180 ABS ABS,white,Petrol,2012,10000,Bangalore,First,55000
bikewale_2695,Honda CBF Stunner Disc Self,black,Petrol,2012,11500,Mumbai,First,40000
bikewale_2696,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2004,17000,Bangalore,First,35000
bikewale_2697,Honda CB Twister Drum/Electric start,red,Petrol,2010,1400,Mumbai,First,38000
bikewale_2698,Yamaha FZ S Standard,blue,Petrol,2010,40000,Mumbai,First,41000
bikewale_2699,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,27000,Bangalore,First,1000
bikewale_2700,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,27000,Bangalore,First,43000
bikewale_2701,Hero CBZ X-Treme ES,black,Petrol,2006,75000,Bangalore,First,40000
bikewale_2702,Bajaj Pulsar 150 DTS- i Standard,red,Petrol,2009,30000,Delhi,First,32000
bikewale_2703,Royal Enfield Bullet 350 Standard,red,Petrol,1991,27000,Delhi,First,52000
bikewale_2704,Bajaj Avenger 200,black,Petrol,2006,10000,Mumbai,First,35000
bikewale_2705,TVS Apache RTR 160 Rear Disc Brake,black,Petrol,2011,20445,Delhi,First,55000
bikewale_2706,TVS Apache RTR 160 Rear Disc Brake,black,Petrol,2011,23000,Bangalore,Second,35000
bikewale_2707,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2014,40000,Delhi,First,35000
bikewale_2708,Royal Enfield Bullet 350 Standard,grey,Petrol,2004,32000,Bangalore,First,100000
bikewale_2709,Hero Karizma ZMR Standard,white,Petrol,2011,13500,Delhi,First,67000
bikewale_2710,Honda Activa Standard,black,Petrol,2010,10112,Mumbai,First,47000
bikewale_2711,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2011,16000,Delhi,First,55000
bikewale_2712,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2005,90000,Mumbai,First,19800
bikewale_2713,Honda Activa Deluxe,white,Petrol,2013,6000,Mumbai,First,52000
bikewale_2714,TVS Apache RTR 160 Rear Disc Brake,silver,Petrol,2007,45000,Bangalore,First,35000
bikewale_2715,Honda CB Unicorn GP E,black,Petrol,2009,66000,Delhi,First,35000
bikewale_2716,Honda CBF Stunner Disc Self,black,Petrol,2009,28000,Delhi,First,15000
bikewale_2717,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2007,43000,Delhi,First,22000
bikewale_2718,Honda Activa Deluxe,black,Petrol,2012,7400,Mumbai,First,52000
bikewale_2719,Honda Activa Deluxe,black,Petrol,2012,7400,Mumbai,First,52000
bikewale_2720,Bajaj Pulsar 135 LS Standard,blue,Petrol,2012,8500,Mumbai,First,42000
bikewale_2721,Hero Splendor Plus Spoke,blue,Petrol,2006,37000,Delhi,Third,18000
bikewale_2722,Honda Activa Standard,white,Petrol,2012,11000,Mumbai,First,40000
bikewale_2723,TVS Victor GLX Standard,blue,Petrol,2005,75000,Bangalore,First,27000
bikewale_2724,Hero Xtreme Rear Disc Brake,black,Petrol,2013,9500,Mumbai,First,65000
bikewale_2725,Hero Hunk Rear Drum Brake,black,Petrol,2013,450,Bangalore,First,70000
bikewale_2726,Hero Hunk Rear Drum Brake,black,Petrol,2013,450,Bangalore,First,73000
bikewale_2727,Hero Karizma ZMR Standard,white,Petrol,2011,45000,Mumbai,First,55000
bikewale_2728,Bajaj Platina 125 Dtsi (2009-2012),grey,Petrol,2009,48000,Bangalore,First,35000
bikewale_2729,Yamaha YZF R15 V 2.0,black,Petrol,2009,1600,Mumbai,First,55
bikewale_2730,Bajaj Saffire Zi,red,Petrol,2012,16000,Bangalore,First,95000
bikewale_2731,Bajaj Pulsar 135 LS Standard,red,Petrol,2010,27000,Mumbai,Second,35000
bikewale_2732,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,22000,Bangalore,First,45000
bikewale_2733,Yamaha YZF R15 V1,black,Petrol,2008,44000,Mumbai,First,60000
bikewale_2734,Yamaha YZF R15 V1,black,Petrol,2008,44000,Mumbai,First,60000
bikewale_2735,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2007,70000,Mumbai,First,13000
bikewale_2736,LML Prima 110 Standard,silver,Petrol,2004,50000,Delhi,Second,15000
bikewale_2737,Hero CBZ X-Treme Rear Disc,SRD,Petrol,2011,26000,Mumbai,Second,52000
bikewale_2738,Honda Activa Deluxe,grey,Petrol,2010,22500,Delhi,First,28000
bikewale_2739,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2005,54000,Bangalore,First,30000
bikewale_2740,Bajaj Pulsar 135 LS Standard,black,Petrol,2013,16025,Delhi,First,55000
bikewale_2741,Bajaj Discover 100 T Drum Brake,blue,Petrol,2013,8000,Delhi,First,45000
bikewale_2742,Bajaj Pulsar 135 LS Standard,red,Petrol,2010,45000,Mumbai,First,29000
bikewale_2743,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2006,39000,Bangalore,Second,25000
bikewale_2744,Honda CB 400 Standard,yellow,Petrol,1999,20000,Mumbai,First,365000
bikewale_2745,Bajaj Avenger 220 DTS- i,black,Petrol,2011,23000,Mumbai,First,65000
bikewale_2746,Honda Activa Standard,grey,Petrol,2005,23000,Mumbai,First,34200
bikewale_2747,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2005,35000,Bangalore,Second,26000
bikewale_2748,Royal Enfield Classic Chrome Standard,maroon,Petrol,2014,100,Delhi,First,155000
bikewale_2749,Honda CB Unicorn Dazzler Standard,white,Petrol,2010,24000,Bangalore,Second,45000
bikewale_2750,Bajaj Pulsar 150 DTS- i Standard,blue,Petrol,2005,78600,Bangalore,Second,25000
bikewale_2751,Yamaha Enticer Standard,silver,Petrol,2003,37000,Bangalore,Second,24000
bikewale_2752,Hero Splendor Plus Spoke,black,Petrol,2010,40000,Delhi,First,35000
bikewale_2753,Hero CBZ X-Treme ES,black,Petrol,2011,14000,Mumbai,First,55000
bikewale_2754,TVS Apache Kick,silver,Petrol,2006,47000,Bangalore,First,36000
bikewale_2755,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,38000,Delhi,First,35000
bikewale_2756,Vespa LX 125,yellow,Petrol,2013,4100,Bangalore,Second,62000
bikewale_2757,Bajaj Pulsar NS200 Standard,blue,Petrol,2013,6200,Delhi,First,90000
bikewale_2758,Hero Splendor Plus Alloy,blue,Petrol,2004,77000,Bangalore,First,22000
bikewale_2759,Mahindra Flyte Standard,red,Petrol,2008,9700,Bangalore,First,22000
bikewale_2760,Yamaha Fazer Standard,white,Petrol,2012,10300,Mumbai,First,68000
bikewale_2761,Honda CB Shine Electric Start/Disc/Alloy,black,Petrol,2013,11000,Mumbai,First,58000
bikewale_2762,Bajaj Pulsar 200 Standard,black,Petrol,2007,18000,Delhi,First,30000
bikewale_2763,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2007,61000,Bangalore,First,30000
bikewale_2764,Bajaj Avenger 200,black,Petrol,2010,100000,Bangalore,Second,50000
bikewale_2765,TVS Star City Alloy wheels,black,Petrol,2008,21000,Delhi,First,25000
bikewale_2766,Royal Enfield Bullet 350 Standard,modified,Petrol,2000,25000,Delhi,First,100000
bikewale_2767,Honda CB Unicorn GP E,red,Petrol,2006,36000,Mumbai,First,30000
bikewale_2768,Yamaha Fazer Standard,black,Petrol,2009,22000,Delhi,Second,45000
bikewale_2769,Royal Enfield Classic 500 Standard,black,Petrol,2011,8000,Bangalore,First,140000
bikewale_2770,Bajaj Avenger 220 DTS- i,red,Petrol,2011,16000,Bangalore,First,78000
bikewale_2771,Honda CB 400 Standard,yellow,Petrol,1999,20000,Bangalore,Second,350000
bikewale_2772,Honda CB 400 Standard,yellow,Petrol,1999,20000,Mumbai,Second,350000
bikewale_2773,Honda Activa Deluxe,grey,Petrol,2012,2800,Bangalore,First,50000
bikewale_2774,Yamaha Fazer Dlx Standard,blue,Petrol,2009,37000,Delhi,First,45000
bikewale_2775,Honda CBR250R Sports Red-ABS,black,Petrol,2013,1750,Mumbai,First,175000
bikewale_2776,Hero CD Deluxe Self Alloy,black,Petrol,2010,45000,Delhi,First,27000
bikewale_2777,Hero Super Splendor Kick Start,black,Petrol,2005,40000,Delhi,First,25000
bikewale_2778,Hero Passion PRO Self Alloy,black,Petrol,2012,34000,Bangalore,First,45000
bikewale_2779,Royal Enfield Bullet 500 Standard,black,Petrol,1999,12400,Delhi,Second,120000
bikewale_2780,Bajaj Pulsar 220 DTS-i Standard,red,Petrol,2010,10300,Mumbai,Second,65000
bikewale_2781,Royal Enfield Bullet 350 Standard,green,Petrol,1988,80000,Mumbai,Fifth,100000
bikewale_2782,Royal Enfield Bullet 350 Standard,black,Petrol,1993,4550,Mumbai,Second,99500
bikewale_2783,Honda Eterno Standard,silver,Petrol,2007,18000,Delhi,First,6000
bikewale_2784,Bajaj Discover125 Disc Brake,green,Petrol,2012,14000,Bangalore,First,45000
bikewale_2785,Hero Xtreme Rear Drum Brake,black,Petrol,2010,35700,Delhi,Second,35000
bikewale_2786,Bajaj Pulsar 180 DTS- i Standard,blue,Petrol,2009,29500,Bangalore,First,48000
bikewale_2787,TVS Apache RTR 180 Standard,grey,Petrol,2010,39000,Delhi,First,49000
bikewale_2788,Bajaj Pulsar 150 DTS- i Standard,red,Petrol,2005,41500,Bangalore,First,25000
bikewale_2789,Hero Karizma R,yalo,Petrol,2008,38000,Bangalore,First,38000
bikewale_2790,Bajaj Xcd 135 Disc,blue,Petrol,2009,56000,Bangalore,First,25000
bikewale_2791,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2010,16500,Delhi,First,50000
bikewale_2792,Royal Enfield Thunderbird 350 Disc,blue,Petrol,2003,80000,Bangalore,Second,90000
bikewale_2793,Bajaj Discover 100 T Drum Brake,black,Petrol,2013,7900,Bangalore,First,45000
bikewale_2794,Suzuki Zeus DU Self,silver,Petrol,2006,35000,Bangalore,First,25000
bikewale_2795,Bajaj Discover 100 5 Speed Self,black,Petrol,2010,30000,Delhi,First,33000
bikewale_2796,Hero Xtreme Rear Disc Brake,black,Petrol,2013,1900,Delhi,First,72000
bikewale_2797,Honda CB Unicorn Kick Start,black,Petrol,2005,30000,Mumbai,Second,25000
bikewale_2798,Hero Xtreme Rear Drum Brake,black,Petrol,2011,32000,Delhi,First,40000
bikewale_2799,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2009,30000,Delhi,First,30000
bikewale_2800,Honda Super Magna VF750C,any,Petrol,2014,20000,Delhi,Fifth,20000
bikewale_2801,Honda CB Unicorn Standard,black,Petrol,2011,10800,Bangalore,First,58000
bikewale_2802,Hero Splendor NXG Kick Alloy,black,Petrol,2007,55000,Delhi,First,20000
bikewale_2803,Bajaj Discover 150 Standard,black,Petrol,2010,46000,Bangalore,First,27000
bikewale_2804,Yamaha SZ R Standard,black,Petrol,2012,27000,Delhi,First,30000
bikewale_2805,Bajaj Ct 100,purple,Petrol,2004,29000,Bangalore,First,25000
bikewale_2806,TVS Apache Kick,black,Petrol,2008,70000,Delhi,First,30000
bikewale_2807,Bajaj Discover 100 4 Speed,black,Petrol,2012,3500,Mumbai,First,35000
bikewale_2808,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2013,2700,Delhi,First,65000
bikewale_2809,Hero Passion PRO Kick Alloy,black,Petrol,2007,54000,Bangalore,First,25000
bikewale_2810,Hero Hunk Rear Disc Brake,red,Petrol,2008,35500,Delhi,First,33000
bikewale_2811,Bajaj Xcd 135,black,Petrol,2009,56000,Delhi,First,20000
bikewale_2812,Honda CB Shine Electric Start/Drum/Alloy,black,Petrol,2007,43000,Bangalore,First,35000
bikewale_2813,Bajaj Xcd 125 Self,red,Petrol,2008,29700,Bangalore,Second,24000
bikewale_2814,Hero Ignitor Disc Brake,white,Petrol,2013,5000,Bangalore,First,62000
bikewale_2815,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2007,36000,Delhi,First,28000
bikewale_2816,Bajaj Pulsar 150 DTS- i Kick Start,black,Petrol,2009,26000,Delhi,First,40000
bikewale_2817,Bajaj Pulsar 220 DTS-i Standard,red,Petrol,2011,70000,Bangalore,First,60000
bikewale_2818,Yamaha YZF R15 V 2.0,red,Petrol,2012,11000,Bangalore,First,110000
bikewale_2819,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2012,1100,Delhi,First,65000
bikewale_2820,Honda CBR1000RR Fireblade C-ABS,golden,Petrol,2012,1000,Bangalore,First,1100000
bikewale_2821,Yamaha Gladiator Standard,silver,Petrol,2007,25000,Bangalore,First,25000
bikewale_2822,Honda CBR1000RR Fireblade C-ABS,black,Petrol,2006,15000,Mumbai,First,735000
bikewale_2823,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2012,9500,Bangalore,First,65000
bikewale_2824,Hero Karizma R,black,Petrol,2006,31000,Bangalore,Third,45000
bikewale_2825,Honda CBF Stunner Disc Self,red,Petrol,2009,38000,Mumbai,First,38000
bikewale_2826,Bajaj Discover 135 Drum,black,Petrol,2009,55000,Delhi,Second,25000
bikewale_2827,Hero Hunk Rear Disc Brake,black,Petrol,2011,15000,Bangalore,First,50000
bikewale_2828,TVS Apache RTR 180 ABS ABS,white,Petrol,2012,14000,Bangalore,First,70000
bikewale_2829,Yamaha YZF R15 V 2.0,black,Petrol,2011,17000,Delhi,First,85
bikewale_2830,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2005,16000,Delhi,First,22000
bikewale_2831,Royal Enfield Thunderbird 350 Disc,maroon,Petrol,2004,10000,Bangalore,Third,50000
bikewale_2832,Royal Enfield Bullet 350 Standard,black,Petrol,1976,0,Delhi,Third,170000
bikewale_2833,Honda Activa Deluxe,silver,Petrol,2005,47000,Bangalore,First,25000
bikewale_2834,Yamaha RXG Standard,red,Petrol,1997,45000,Bangalore,First,35000
bikewale_2835,Hero CBZ X-Treme ES,black,Petrol,2010,33000,Delhi,First,45000
bikewale_2836,Bajaj Pulsar 220 Fi Standard,black,Petrol,2012,30000,Delhi,First,65
bikewale_2837,Bajaj Discover 125 ST Standard,black,Petrol,2006,26000,Delhi,First,25000
bikewale_2838,Bajaj Discover 100 4 Speed,black,Petrol,2012,10000,Delhi,First,34000
bikewale_2839,Hero Hunk Rear Drum Brake,black,Petrol,2008,35000,Delhi,First,35000
bikewale_2840,Honda Activa Standard,grey,Petrol,2007,36000,Bangalore,First,27500
bikewale_2841,Bajaj Pulsar 135 LS Standard,black,Petrol,2010,46000,Delhi,First,15000
bikewale_2842,Hero Ambition Standard,black,Petrol,2014,102500,Delhi,First,15000
bikewale_2843,Bajaj Pulsar 200 Standard,black,Petrol,2010,50000,Mumbai,First,50000
bikewale_2844,Honda Dio Deluxe,white,Petrol,2012,8000,Bangalore,First,47000
bikewale_2845,Honda CBR250R Sports Red-STD,silver,Petrol,2011,23000,Mumbai,Second,130000
bikewale_2846,Hero Splendor Plus Alloy,black,Petrol,2010,24000,Bangalore,First,35000
bikewale_2847,Honda Activa Deluxe,Purple,Petrol,2013,3190,Bangalore,First,55000
bikewale_2848,Yamaha YZF R15 V 2.0,red,Petrol,2012,13000,Mumbai,First,100000
bikewale_2849,TVS Apache RTR 180 Standard,black,Petrol,2012,8500,Mumbai,First,65000
bikewale_2850,Yamaha YZF R15 V 2.0,blue,Petrol,2012,16000,Mumbai,Second,90000
bikewale_2851,Hero CBZ X-Treme Rear Disc,red,Petrol,2011,26000,Mumbai,Second,48000
bikewale_2852,Honda CBR250R Sports Red-STD,red,Petrol,2011,5700,Mumbai,First,120000
bikewale_2853,Honda CB Unicorn Standard,black,Petrol,2009,46000,Mumbai,Second,36000
bikewale_2854,Honda CB Unicorn Standard,black,Petrol,2009,46000,Mumbai,Second,36000
bikewale_2855,Royal Enfield Bullet 350 Standard,black,Petrol,1982,99999,Bangalore,Second,120000
bikewale_2856,Bajaj Discover 135 Standard,blue,Petrol,2009,17000,Mumbai,First,25000
bikewale_2857,Bajaj Discover 100 4 Speed,black,Petrol,2012,13500,Delhi,First,37000
bikewale_2858,Royal Enfield Electra Standard,silver,Petrol,2005,35000,Delhi,Second,97000
bikewale_2859,Yamaha Libero Standard,black,Petrol,2004,40000,Delhi,First,14000
bikewale_2860,Bajaj Avenger 200,black,Petrol,2006,3500,Mumbai,First,38000
bikewale_2861,Hero Karizma R,black,Petrol,2011,10200,Delhi,First,62000
bikewale_2862,Bajaj Pulsar 150 Kick Start,black,Petrol,2003,14000,Bangalore,First,25000
bikewale_2863,Yamaha FZ16 Standard,red,Petrol,2013,4200,Bangalore,First,68000
bikewale_2864,Yamaha YZF R15 V 2.0,red,Petrol,2012,8000,Delhi,First,95000
bikewale_2865,TVS Apache Self,grey,Petrol,2010,40000,Delhi,First,45000
bikewale_2866,Hero Passion PRO Kick Alloy,black,Petrol,2006,34000,Delhi,First,30000
bikewale_2867,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2006,60000,Bangalore,First,28000
bikewale_2868,Bajaj Pulsar NS200 Standard,black,Petrol,2013,5000,Mumbai,First,85000
bikewale_2869,TVS Apache RTR 160 Rear Disc Brake,grey,Petrol,2013,1700,Delhi,First,70000
bikewale_2870,TVS Apache Self,red,Petrol,2006,21000,Delhi,First,30000
bikewale_2871,Honda CB Unicorn GP E,black,Petrol,2010,21984,Bangalore,First,48000
bikewale_2872,Honda CB Unicorn GP E,black,Petrol,2009,8500,Bangalore,First,35000
bikewale_2873,Bajaj Pulsar 150 Kick Start,black,Petrol,2007,40000,Delhi,First,22000
bikewale_2874,Suzuki Access 125,grey,Petrol,2010,17500,Mumbai,First,35000
bikewale_2875,Royal Enfield Thunderbird 500 Standard,black,Petrol,2013,300,Delhi,First,165000
bikewale_2876,Honda CB Unicorn Standard,black,Petrol,2011,25000,Mumbai,First,53000
bikewale_2877,Kawasaki Ninja 250R Standard,green,Petrol,2010,1000,Delhi,First,220000
bikewale_2878,Hero Karizma R,white,Petrol,2012,15000,Mumbai,First,75000
bikewale_2879,Hero Glamour Drum Brake,red,Petrol,2008,45000,Delhi,First,25000
bikewale_2880,Bajaj Discover125 Disc Brake,black,Petrol,2011,9157,Delhi,First,32000
bikewale_2881,Bajaj Pulsar 150 DTS- i Kick Start,silver,Petrol,2004,56000,Bangalore,First,25000
bikewale_2882,Honda Activa Standard,black,Petrol,2007,54000,Mumbai,Second,27500
bikewale_2883,Honda Activa Deluxe,black,Petrol,2007,20000,Mumbai,First,30000
bikewale_2884,Honda Activa Deluxe,red,Petrol,2014,100,Bangalore,First,60000
bikewale_2885,Yamaha YZF R15 V 2.0,black,Petrol,2012,7000,Delhi,First,800000
bikewale_2886,TVS Apache RTR 180 Standard,white,Petrol,2010,21500,Bangalore,First,52000
bikewale_2887,Royal Enfield Machismo 350,black,Petrol,1998,85000,Mumbai,Second,100000
bikewale_2888,Bajaj Pulsar 150 DTS- i Standard,silver,Petrol,2005,55000,Mumbai,First,22000
bikewale_2889,Honda CB Shine Electric Start/Disc/Alloy,black,Petrol,2010,24000,Delhi,First,30000
bikewale_2890,Royal Enfield Machismo 350,black,Petrol,2005,33500,Delhi,First,99000
bikewale_2891,Honda Dio Deluxe,black,Petrol,2006,10000,Mumbai,First,28000
bikewale_2892,Bajaj Discover 100 5 Speed,black,Petrol,2009,46150,Delhi,First,23000
bikewale_2893,Bajaj Avenger 220 DTS- i,black,Petrol,2012,12500,Bangalore,First,70000
bikewale_2894,Yamaha FZ1 Standard,red,Petrol,2009,20000,Mumbai,First,40000
bikewale_2895,Royal Enfield Bullet 350 Standard,blue,Petrol,1991,15000,Mumbai,Second,85000
bikewale_2896,Honda Activa Deluxe,black,Petrol,2013,8900,Bangalore,First,45000
bikewale_2897,Royal Enfield Classic 500 Standard,black,Petrol,2010,13648,Delhi,First,110000
bikewale_2898,Royal Enfield Thunderbird 500 Standard,black,Petrol,2013,1100,Bangalore,First,195000
bikewale_2899,Honda CBR250R Sports Red-STD,red,Petrol,2011,5600,Delhi,First,120000
bikewale_2900,Honda Activa Deluxe,black,Petrol,2014,500,Delhi,First,52000
bikewale_2901,Hero CBZ X-Treme Rear Disc,black,Petrol,2011,29000,Delhi,First,55000
bikewale_2902,Honda CB Twister Disc/Electric start,black,Petrol,2010,19999,Mumbai,First,30000
bikewale_2903,TVS Apache RTR 160 Rear Disc Brake,black,Petrol,2013,10000,Bangalore,First,70000
bikewale_2904,Kawasaki Eliminator Standard,blue,Petrol,2013,0,Mumbai,First,550000
bikewale_2905,Yamaha YBR 110 Standard,black,Petrol,2010,19500,Bangalore,First,32000
bikewale_2906,Hero Hunk Rear Drum Brake,black,Petrol,2008,40000,Delhi,First,28000
bikewale_2907,Hero Hunk Rear Drum Brake,red,Petrol,2007,70000,Delhi,First,26000
bikewale_2908,Bajaj Pulsar 220F Standard,black,Petrol,2010,25000,Bangalore,Second,60000
bikewale_2909,Yamaha FZ S Standard,black,Petrol,2010,23000,Bangalore,First,49000
bikewale_2910,Bajaj Discover125 Drum Brake,black,Petrol,2013,3000,Bangalore,First,40000
bikewale_2911,Royal Enfield Classic Chrome Standard,black,Petrol,2012,8500,Delhi,First,138000
bikewale_2912,Ducati Monster 796 Standard,red,Petrol,2010,6800,Mumbai,Second,690000
bikewale_2913,TVS Sport Electric start,green,Petrol,2013,5000,Bangalore,First,45000
bikewale_2914,Bajaj Pulsar 135 LS Standard,black,Petrol,2012,22000,Delhi,First,45000
bikewale_2915,Bajaj Avenger 220 DTS- i,black,Petrol,2012,12000,Bangalore,First,65000
bikewale_2916,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2007,30000,Bangalore,First,29999
bikewale_2917,Hero Glamour Disc Brake,black,Petrol,2010,40000,Delhi,First,30000
bikewale_2918,TVS Apache RTR 180 Standard,white,Petrol,2012,6000,Bangalore,First,68000
bikewale_2919,Bajaj Pulsar 180 DTS- i Standard,black,Petrol,2010,49500,Delhi,First,41000
bikewale_2920,Yamaha RX100 Standard,red,Petrol,1995,7000,Mumbai,First,35000
bikewale_2921,Kawasaki Ninja 250R Standard,green,Petrol,2010,2000,Mumbai,First,195000
bikewale_2922,TVS Apache RTR 180 Standard,white,Petrol,2011,10400,Mumbai,First,45000
bikewale_2923,Bajaj Pulsar 180 DTS- i Standard,red,Petrol,2010,45000,Delhi,First,70000
bikewale_2924,Bajaj Pulsar 220F Standard,blue,Petrol,2012,31000,Delhi,First,70000
bikewale_2925,Yamaha Fazer Standard,blue,Petrol,2012,6000,Delhi,First,50000
bikewale_2926,Honda Activa Standard,silver,Petrol,2006,52000,Bangalore,First,24000
bikewale_2927,Bajaj Pulsar 150 DTS- i Standard,black,Petrol,2012,20150,Bangalore,First,60000
bikewale_2928,Yamaha Fazer Standard,blue,Petrol,2010,16500,Delhi,First,46500
bikewale_2929,Suzuki GS150R Standard,orange,Petrol,2009,30000,Bangalore,First,37000
bikewale_2930,Suzuki Access 125,white,Petrol,2011,17500,Mumbai,First,38000
bikewale_2931,Yamaha Fazer Standard,black,Petrol,2010,18000,Delhi,First,45000
bikewale_2932,Hero Passion PRO Self Spoke,black,Petrol,2009,52000,Delhi,First,32000
bikewale_2933,Yamaha Fazer Standard,black,Petrol,2012,20000,Bangalore,First,50000
